Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,23.0,UTA,NBA,SG,38.0,2.0,10.9,1.8,4.7,0.376,0.8,2.6,0.323,0.9,2.1,0.443,0.466,1.2,1.6,0.75,0.1,0.5,0.6,0.7,0.2,0.2,0.9,1.2,5.6
2019-20,24.0,MEM,NBA,SG,38.0,0.0,18.9,3.1,6.6,0.466,1.5,3.7,0.404,1.6,2.9,0.545,0.58,1.0,1.2,0.867,0.2,2.0,2.2,1.4,0.3,0.1,0.9,1.4,8.7
2020-21,25.0,MEM,NBA,SG,50.0,38.0,25.2,3.5,8.3,0.418,2.1,5.5,0.391,1.3,2.8,0.471,0.547,1.6,1.8,0.868,0.4,2.8,3.2,2.2,0.9,0.2,1.0,1.4,10.6
2021-22,26.0,MIL,NBA,SG,9.0,9.0,28.6,4.7,11.0,0.424,3.4,8.6,0.403,1.2,2.4,0.5,0.581,1.2,1.3,0.917,0.6,3.8,4.3,1.3,0.7,0.4,0.4,2.0,14.0
Career,,,NBA,,135.0,49.0,19.6,3.0,7.0,0.424,1.7,4.4,0.384,1.3,2.6,0.49,0.544,1.3,1.5,0.837,0.3,2.0,2.3,1.5,0.5,0.1,0.9,1.4,8.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,88.0,38.0,22.5,3.3,7.6,0.436,1.9,4.7,0.395,1.4,2.8,0.504,0.559,1.3,1.5,0.868,0.3,2.5,2.8,1.8,0.6,0.1,0.9,1.4,9.8
1 season,,UTA,NBA,,38.0,2.0,10.9,1.8,4.7,0.376,0.8,2.6,0.323,0.9,2.1,0.443,0.466,1.2,1.6,0.75,0.1,0.5,0.6,0.7,0.2,0.2,0.9,1.2,5.6
1 season,,MIL,NBA,,9.0,9.0,28.6,4.7,11.0,0.424,3.4,8.6,0.403,1.2,2.4,0.5,0.581,1.2,1.3,0.917,0.6,3.8,4.3,1.3,0.7,0.4,0.4,2.0,14.0
