Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010-11,20.0,IND,NBA,SG,61.0,1265.0,13.0,0.542,0.349,0.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,0.5,1.9,2.4,0.091,-1.6,1.4,-0.1,0.6
2011-12,21.0,IND,NBA,SG,66.0,1958.0,16.5,0.555,0.366,0.285,3.2,17.9,10.6,13.6,2.9,1.5,14.0,19.3,2.8,3.2,6.0,0.148,1.4,2.1,3.4,2.7
2012-13,22.0,IND,NBA,SF,79.0,2972.0,16.8,0.531,0.399,0.233,3.4,19.0,11.3,19.6,2.6,1.3,15.2,23.5,2.7,6.3,9.0,0.145,1.5,2.3,3.8,4.4
2013-14,23.0,IND,NBA,SF,80.0,2898.0,20.1,0.555,0.367,0.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,4.4,6.4,10.8,0.178,2.7,2.1,4.9,5.0
2014-15,24.0,IND,NBA,SF,6.0,91.0,13.0,0.492,0.449,0.224,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,-0.2,0.2,0.0,-0.008,-2.3,0.1,-2.2,0.0
2015-16,25.0,IND,NBA,SF,81.0,2819.0,20.9,0.557,0.391,0.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,4.4,4.8,9.2,0.157,3.7,1.2,4.9,4.9
2016-17,26.0,IND,NBA,SF,75.0,2689.0,20.2,0.587,0.368,0.277,2.5,17.9,10.3,16.1,2.2,0.9,12.7,28.9,3.9,3.1,7.1,0.126,3.0,0.1,3.1,3.4
2017-18,27.0,OKC,NBA,SF,79.0,2891.0,18.7,0.57,0.454,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.147,2.3,0.6,2.9,3.6
2018-19,28.0,OKC,NBA,SF,77.0,2841.0,23.3,0.583,0.469,0.335,3.7,19.6,11.4,17.7,2.8,1.0,10.0,29.5,7.0,4.9,11.9,0.201,5.6,1.6,7.2,6.6
2019-20,29.0,LAC,NBA,SF,48.0,1419.0,21.1,0.589,0.487,0.277,1.8,17.7,10.0,21.1,2.3,1.2,12.5,29.6,2.5,2.3,4.8,0.161,3.8,1.1,4.9,2.5
2020-21,30.0,LAC,NBA,SF,54.0,1821.0,20.5,0.598,0.437,0.239,2.9,18.9,11.1,24.6,1.7,1.2,14.5,30.0,3.0,2.3,5.3,0.139,4.0,-0.4,3.7,2.6
2021-22,31.0,LAC,NBA,SF,15.0,522.0,22.1,0.564,0.4,0.212,1.9,21.4,11.9,26.6,2.8,1.1,15.1,34.5,0.5,1.1,1.6,0.143,3.6,1.4,5.0,0.9
Career,,,NBA,,721.0,24186.0,19.5,0.568,0.413,0.297,2.9,18.0,10.5,17.8,2.6,1.1,13.0,26.9,36.5,40.4,76.9,0.153,2.8,1.3,4.1,37.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,IND,NBA,,448.0,14692.0,18.5,0.556,0.378,0.301,3.0,18.1,10.7,16.9,2.6,1.0,13.6,25.8,18.6,25.9,44.5,0.145,2.1,1.5,3.7,20.9
2 seasons,,OKC,NBA,,156.0,5732.0,20.9,0.577,0.462,0.322,3.2,17.3,10.0,16.1,2.8,1.1,11.0,27.6,12.0,8.8,20.8,0.174,3.9,1.1,5.0,10.2
3 seasons,,LAC,NBA,,117.0,3762.0,21.0,0.589,0.45,0.25,2.3,18.8,10.8,23.5,2.1,1.2,13.8,30.4,5.9,5.7,11.6,0.148,3.9,0.4,4.3,6.0
